text,label
"""""Penjarahan aneh di dlm demo Ada isu bocoran di rmh2 tsb sblm dijarah. Gada polisi turun ke lokasi. Warga sktr liat bny org luar/ga dikenal tiba2 menyerbu. Ga lama barang2 dibalikin. Polisi udh pny tsk Ga cuma di dumay AI rekayasa foto/video di dunia nyata bny tipu2""""",neutral
"""""@TirtoID saya tidak mendukung tindakan penjarahan tapi jujur lebih prihatin sama respon2 para pejabat ketika rakyat menyampaikan ekspresi dikatain tll lah kita kan artis tapi dpr lah kl mau kabur kabur aja jangan balik sekalian lah dll """"",positive
"""""Bagaimana bisa kepolisian tahu akan ada penjarahan rumah pejabat namun tak melakukan pengamanan khusus? Benarkah adanya pembiaran? Saksikan #HotroomMetroTV episode LEMPAR BATU SEMBUNYI DALANG di https://t.co/7RJKhMt78m #PrabowoSubianto #Mahasiswa #DPR #demonstrasi https://t.co/3bhGMQGGyW""""",negative
"""""Dg tdk membenarkan penjarahan yg ibu tangisi itu lukisan bunga. Jika pun itu simbol hasil penemuan diri Ibu diri yg mana yg Ibu temukan? Yg menggadaikan moral demi jabatan? Agaknya baik lukisan itu hilang biar Ibu bisa mencari lagi diri bermoral Ibu yg hilang termakan kuasa.""""",negative
"""""@Dandhy_Laksono Buktinya masih aja ada kerusuhan dan penjarahan. Jagain dangdutan ya pinter.""""",negative
"""""Polres Metro Jakarta Timur menangkap seorang terduga provokator penjarahan rumah mertua anggota DPR RI nonaktif Surya Utama atau Uya Kuya di kawasan Duren Sawit Jakarta Timur Sabtu (30/8/2025). Klik untuk baca: https://t.co/k7TgH8sX90 | #Penjarahan #UyaKuya https://t.co/h8dkZBqUFS""""",neutral
"""""@herricahyadi @kumparan Hanya menunjuk ke penjarahan dan aksi vandalisme tanpa menunjuk ke akar masalahnya itu bener-bener ga adil dan ga menyelesaikan masalah. Dan ini PR besar buat media.""""",positive
"""""pemantik demo jelas2 dr kebijakan pemerintah ko dan yg demo rusuh2 itu lebih ke org internal di dalam kekuasaan sndr(menurut pendapatku) contoh nyata bagemana mungkin rumah bu sri mulyani smpe kebobolan di jarah 2x karna gue jg tdk membenarkan penjarahan dan perusakan fasum""""",positive
"""""Polisi tangkap provokator penjarahan rumah Uya Kuya di Duren Sawit. Total 19 orang diamankan 10 di antaranya ditetapkan sebagai tersangka. https://t.co/oN4VaucnwB""""",neutral
"""""digawian ku mayoritas urg tuha jd pas membahas penjarahan rumah syahroni malah membahas peler2an yg dilantai *sidin berataan kd tahu nama resminya itu dildo* bahkan ada yg menyambat black mamba aku hanya bisa tetawa mendangar urag tuha bekisahan""""",neutral
""""" Kondisi Ahmad Sahroni Uya Kuya dan Eko Patrio Setelah Rumah Mereka Dijarah Ke-3 foto tersebut tidak berkaitan dengan kondisi pasca adanya penjarahan rumah akibat demo. Informasi kondisi Ahmad Sahroni Uya Kuya dan Eko Patrio setelah rumah mereka dijarah https://t.co/AeGWpRFGwp""""",neutral
"""""Polres Metro Jakarta Timur menangkap seorang terduga provokator penjarahan rumah Anggota Komisi IX DPR (nonaktif) Surya Utama atau Uya Kuya di kawasan Pondok Bambu Duren Sawit Jakarta Timur Sabtu (30/8) malam. Provokator penjarahan rumah Uya Kuya sudah diamankan https://t.co/Hzy4lDQ0p1""""",neutral
"""""https://t.co/SeCQbGjYjc Target penjarahan terahir di rmh Presiden Prabowo @prabowo ? Lihat video Monitor Yth Bpk Presiden @prabowo @Gerindra Harus di usut siapa penggerak demo makar tsb?""""",neutral
"""""Padahal itu termasuk fasilitas umum. Yang pemerintah mega korup yang rakyat atau pro demonstran mega buta dan tuli (karena mereka ignore/melalaikan tindakan penjarahan dan pembunuhan nyawa tak bersalah selain driver ojol yang utama itu).""""",negative
"""""Di akhir pemberitaan @kumparan memberikan pesan redaksi yg berisi seruan agar demonstrasi dilakukan secara damai tanpa aksi penjarahan dan pengrusakan fasilitas publik. Tapi rasanya tidak adil jika pesan ini hanya ditujukan kepada demonstran tanpa tembusan ke kepolisian. https://t.co/Kj9QGYCGKZ""""",negative
"""""@randomable_ Target Penjarahan selanjutnya """"",neutral
"""""Umar Patek mantan teroris yg menempuh jalan damai dan kembali kpd NKRI mengutuk keras aksi penjarahan dan perusakan fasilitas umum dalam demonstrasi. https://t.co/H8YgotwvHY""""",positive
"""""Provokator Penjarahan Rumah Ahmad Sahroni Hingga Uya Kuya Ditangkap! https://t.co/2k38xTaQB8""""",neutral
"""""gak kegocek plokis nangkep pelaku penjarahan bwee. mau fokus di 17+8 sama fokus lawan video ai""""",neutral
"""""@Andiarief__ Tepat. Penjarahan yg digaungkan justru indikasi pembelokan substansi aksi pembusukan kemurnian menyuarakan utk hadirnya keadilan bagi kehidupan rakyat.""""",negative
"""""demo &gt""; ga turun buat dengerin &gt; ada penjarahan &gt; portal berita ga meliput perdemoan &gt; demo selesai &gt; orang pemerintahan ngoceh &gt; portal berita kutip &gt; rame komenan &gt;"" demo kek udah berlalu. editan terbaik bukan jj capcut tapi pemerintah.""""",negative
"""""@ch_chotimah2 Penjarahan pasti di lakukan wong cilik rakyat jelata (kata dedy sitorus) karena urusan perut Jaman Jokowi aman karena wong cilik kenyang semua PAHAM... JOKOWI di lawan...""""",negative
"""""Pernyataan sikap Umar Patek dalam menyikapi maraknya aksi demontrasi akhir² ini termasuk aksi² penjarahan dan perusakan fasilitas umum. Umar Patek mantan napiter Jammaah Islamiyah sang peracik bom Bali I yg kepalanya pernah dihargain CIA $ 1 Juta utk keberadaannya https://t.co/RMHjCXWaXy""""",positive
"""""@sfruitnanas Saya prihatin dengan penjarahan yg terjadi. Tapi saya pikir beliau lebih baik diam. Apalagi bicara perikemanusiaan . Yg disampaikan beliau seluruhnya akan jadi blunder.""""",positive
"""""@DaffodilWillll @PartaiSocmed Protes di DPR Indonesia dimulai 25 Agustus 2025 menuntut investigasi korupsi keluarga Jokowi bubar parlemen &amp""; pemakzulan Wapres Gibran. Eskalasi kekerasan termasuk polisi tabrak pengemudi ojek penjarahan &amp;"" pembakaran. Dalam video seorang ibu diduga provokator rasis: bilang""""",neutral
"""""@TirtoID Lha kalo penjarahan kekayaan alam indonesiyah oleh oligarki (kongkalikong pengusaha &amp"";"" pejabat) itu bgmn kah? Apa seperti berpesta juga kah?""""",negative
"""""@ObiWan_Catnobi Dari tulisan-tulisan dia di Fb pasca penjarahan emang gak kelihatan ada remorse sama sekali. Gak ngerasa ada yg salah sama sekali. Iya dia nulis kami mohon maaf pasti masih banyak sekali kekurangan tapi ANYBODY would know itu cuman sesuatu yg *harus ada*. Formalitas. She""""",negative
"""""@AdamVelcro Kena penjarahan tapi ga kena ppn + pph """"",neutral
"""""Pelaku Penjarahan Dikasih Duit sama Uya Kuya . Izin Promosi Tidak ada pemaksaan ini Link : https://t.co/jdiKDqiADV DPR Minta Maaf Ferry Bersatu Lagi Donat Nadiem Pendamping Desa Kejaksaan Agung https://t.co/0TPVrIPwm7""""",positive
"""""POLISI TANGKAP PELAKU PENJARAHAN RUMAH MENKEU SRI MULYANI #short https://t.co/0MgXql4YhJ""""",neutral
"""""@kompascom Aman nh dari penjarahan termul ...""""",neutral
"""""Oalah ini toh yg mau mereka capai. Semua kebijakan membutuhkan pembenaran agar disahkan. Chaos saat demo dan penjarahan merupakan alasan yg tepat untuk itu. Keren """"",positive
"""""@alephcomputerr Penjarahan pentil""""",negative
"""""5 Fakta Suami-Istri 'Dalang' Penjarahan Rumah Ahmad Sahroni Hasut Massa Lewat Medsos Hingga Grup WA! https://t.co/7kBiyLAh8k""""",neutral
"""""@profesor_saham Imbas dr penjarahan rmh jengbon""""",neutral
"""""Empat hari usai penjarahan oleh orang-orang tak dikenal di rumah Menteri Keuangan RI Sri Mulyani Indrawati di Pondok Aren Tangerang Selatan (Tangsel) masih dijaga ketat oleh tim gabungan TNI-Polri Kamis (4/9/2025). Klik untuk baca: https://t.co/mTGkLUnFKj | #SriMulyani https://t.co/cCgaMvVBFl""""",neutral
"""""Misteri Hilangnya Lukisan Bunga di Rumah Sri Mulyani: Aksi Protes atau Pencurian? Rumah Sri Mulyani Dijarah Menkeu Sampaikan Pesan Haru! Menteri Keuangan Sri Mulyani Indrawati menjadi korban penjarahan saat demonstrasi di Bintaro Jakarta Selatan Ming https://t.co/N3dYiHODF2""""",neutral
"""""Misteri Hilangnya Lukisan Bunga Sri Mulyani: Aksi Protes atau Pencurian? Rumah Menteri Sri Mulyani Dijarah Lukisan Berharga Raib! Menteri Keuangan Sri Mulyani Indrawati menjadi korban penjarahan saat kerusuhan di Bintaro Jakarta Selatan Minggu (31/8/ https://t.co/jqnHkqIc7F""""",neutral
"""""Uya Kuya mendapat dukungan dari Denise Chariesta di tengah kisruh politik yang berujung pada penjarahan rumah mewahnya oleh massa. Hingga kini ia masih menjadi sasaran hujatan dan kritik publik akibat video jogetnya yang vital saat rapat tahunan MPR RI. https://t.co/gSDd8Vt9AH""""",positive
"""""Rumah politisi Partai Amanat Nasional (PAN) Surya Utama alias Uya Kuya dibanjiri karangan bunga dukungan usai menjadi sasaran penjarahan beberapa waktu lalu. Salah satunya dari rekan sesama artis Denise Chariesta yang dalam karangan itu menyatakan tidak akan terprovokasi oleh https://t.co/dvwskA6XXn""""",positive
"""""Artis sekaligus Anggota DPR nonaktif Uya Kuya mendatangi Mapolres Jakarta Timur untuk mengajukan restorative justice kepada salah satu orang yang dijadikan tersangka atas kasus penjarahan rumahnya pada Rabu (3/10). Tersangka tersebut merupakan seorang ibu-ibu. Uya Kuya yang https://t.co/HkDt36ErES""""",positive
"""""penjarahan boneka wish masuk berita guys """"",neutral
"""""@OposisiCerdas Mntap king... jawab penjarahan dgn kebaikan""""",positive
"""""@neVerAl0nely__ @DPR_RI begini ye lain kali kl ada anggota elu yang melakukan tindakan kagak pantas maka segera non aktifkan agar apa? Mencegah penjarahan begini""""",positive
"""""@embah72 Apa sengaja dibiarkan terjadi penjarahan? Mana petugas keamanan masa rumah sekelas menteri bisa dijarah?""""",negative
"""""@somexthread siapa yg berstatement ancamannya pasal KayuHp yaitu penjarahan tertuang dalam jak-kewajiban rakyat terhadap pejabat pemerintah """"",neutral
"""""@tvOneNews Prihatin dengan kejadian penjarahan dirumah Bu Sri Mulyani dan yang lain mudah mudahan semua penjarah tanpa terkecuali dapat ditangkap @DivHumas_Polri @CCICPolri @Kemhan_RI @Puspen_TNI""""",positive
"""""Pelaku Penjarahan Rumah Menkeu Sri Mulyani di Tangsel Ditangkap Meski Sri Mulyani sering memburu pajak... tapi pelaku penjarahan ini melanggar hukum https://t.co/1TlSHP1YLM""""",neutral
"""""@BabehAldoAje135 @Nicho_Silalahi STOP Hasutan provokasi Jangan terus sebar kebencian Akibatnya terjadi kerusuhan penjarahan Kalau merasa jagoan maju sendirian paling depan Bukan berteriak lantang di belakang Sudah banyak korban akibat bacot kalian https://t.co/6rxHJosdWd""""",positive
"""""@tteokiens Pemerintah Indonesia di bawah Presiden Prabowo sedang aktif menjaga stabilitas seperti melalui sidang kabinet untuk perkuat koordinasi TNI-Polri &amp""; pantau intelijen (sumber: Kemhan &amp;"" Setneg Sep 2025). Namun kerusuhan demo akhir Agustus 2025 (termasuk penjarahan rumah menteri)""""",neutral
"""""Polres Blitar Amankan Lagi 1 Pelaku Penjarahan Gedung DPRD Blitar - Polres Blitar berhasil mengamankan pelaku penjarahan Gedung DPRD Kabupaten Blitar. Pelaku mengakui perbuatannya dan menyampaikan penyesalan atas tindakan yang dilakukan. https://t.co/zPiVE4jKn5""""",positive
"""""@NetizenGan @PDemokrat Mana reuni 212? Siapa yang hadir? Lihat akun-akun para pendukung 212. Terus memprovokasi sehingga terjadi kerusuhan dan penjarahan. Saya melawan para provokator pemecah belah kerukunan bangsa.""""",negative
"""""@detikcom Meski saya tak setuju dg penjarahan apa pun bentuknya tapi yg di ambil itu belum seberapa dr yg sudah anda nikmati uang rakyat @kemenkeu sri....""""",negative
"""""dilakuin jangan dibaca doang harusnya dari awal lu begini gak perlu nunggu ada korban jiwa ada penjarahan dll.""""",positive
""""" makanya bos naikin anggaran kita biar bisa jagain rumah kalian kalian dari penjarahan """"",neutral
"""""@kompascom Lolos dari penjarahan yah bang https://t.co/wHOOBBhNjo""""",neutral
"""""@bangherwin Penjarahan rumah SM adalah hal paling aneh didunia Bahkan konon ada pergerakan penjarah ke Kertanegara sesuatu yang lebih aneh lagi""""",neutral
"""""Kasat Reskrim Polres Metro Jakarta Timur AKBP Dicky Fertofan mengungkap sebanyak 10 orang telah ditetapkan sebagai tersangka terkait kasus penjarahan rumah milik presenter sekaligus anggota DPR RI Uya Kuya pada Sabtu (30/8/2025). Baca selengkapnya https://t.co/NWPeow9iBe https://t.co/Nj0JCbOChk""""",neutral
"""""@tanyarlfes Penjarahan""""",neutral
"""""14) Informasi palsu itu sbagian besar dikaitkan aksi protes &amp"";"" brkmbang mjdi pnyebaran ktakutan spt jgn keluar mlm pmbatasan aktivitas di jalanan pnempatan pnembak jitu pmbakaran bangunan pmbatasan pnarikan uang di bank pnyerangan kantor polisi penjarahan dan lain sbgainya.""""",negative
"""""@sfruitnanas Gimana rasanya kehilangan apalagi itu disebabkan karna penjarahan. Ngerasa sedih kan ga adilkan. Nah itu yang dirasakan oleh rakyat ketika kalian merampas paksa hak hak rakyatmu sendiri. Gausah lebay deh lu kaya gitu koar2. Rakyatlu dari duru koar2 lu acuhin""""",negative
"""""Uya Kuya terima dukungan karangan bunga setelah penjarahan rumahnya. Denise Chariesta dan lainnya menguatkan meski Uya sedih kehilangan kucing-kucingnya. https://t.co/oUdt9hngfW""""",positive
"""""@txtdrimedia apakah berprikemanusiaan membuat aturan pajak yang memeras keringat rakyat. Penjarahan memang tak bisa dibenarkan tetapi pemicunya juga tak bisa diabaikan""""",positive
"""""#perspektif @YouTube: Tatapan Megawati PDIP Berdiri Samping Prabowo Soal Demo Bubarkan DPR &amp"";"" Penjarahan https://t.co/bwcRlbqyw2 August 31 2025 at 07:21PM""""",neutral
"""""@_pannda666 @randomable_ Pindah divisi doang Tuntutan rakyat sudah jelas untuk memaksa dia di pecat secara tidak hormat dari DPR hal sejelas itu aja mereka masih gak paham. Oiyaa dari kasus penjarahan rumah doi kemaren ada temuan senpi laras panjang. Itu harusnya juha jadi BB buat doi kena pidana.""""",neutral
"""""Banyak yg mempertanyakan kemana polisi ketika terjadi penjarahan dan pengrusakan rumah pejabat publik. Mereka lupa bahwa polisi sendiri kewalahan mengatasi aksi massa yg merusak kantor dan pos mereka. Polisi dalam 1 dekade ini gawang dan ambigu bertindak mengatasi aksi massa yg""""",neutral
"""""3/Mengapa mengail di air keruh ? Demo kemarin ricuh: penjarahan bom molotov &amp""; korban jiwa bikin rakyat marah. HTI janjikan ekonomi stabil no kemiskinan kalau Khilafah tegak. Dengernta manis tapi mirip jebakan ISIS: utopia palsu berujung kekerasan &amp;"" perang saudara. https://t.co/KfDIXEsZsI""""",negative
"""""Analisis: Penumpang Gelap Pesta Penjarahan dan Narasi yang Dikunci Negara Dasco bilang DPR tidak menemui mahasiswa karena situasi tak kondusif dan adanya penumpang gelap. Sri Mulyani curhat bahwa penjarahan rumah pejabat terlihat seperti orang sedang berpesta . Sekilas https://t.co/5mumXC0lYQ""""",neutral
"""""Polisi Buru Provokator Hasut Penjarahan Rumah Uya Kuya https://t.co/zXyCKFJWPz""""",neutral
"""""@DS_yantie Penjarahan dilakukan warga itu 11-12 menggambarkan penjarahan yg dilakukan elit terhadap uang pajak..sama2 mentalnya yg rusak""""",negative
"""""Diantara semua anggota DPR yg lagi bermasalah masih mendingan Uya Kuya deh dibanding Sahroni. Soalnya masih ada niat mau nunjukin mukanya di media itu pun hanya permintaan maaf dan kasus penjarahan rumahnya. Sahroni? Boro-boro muncul eh malah kabur ke Eropa.""""",positive
"""""Masoook Pak Ekooo... Sosok Pak Eko Purnomo pengrajin kostum Iron Man buka suara soal fotone seng viral neng media sosial mergo dikirane hasil penjarahan neng omahe anggota DPR RI Pak Ahmad Sahroni. #info https://t.co/Qg6Wdpp3IL n https://t.co/HuIvfzd6hz #KacamataTulungagung https://t.co/MsrLiL4pnc""""",neutral
"""""@DS_yantie Penjarahan (baca perampok) Sumber Dayaa Alam gak bisa gercep karena kekenyangan fee dari melindungi maling² SDA""""",negative
"""""@galaxywu000 @justch1ls Pun saya tdk setuju aplg mdukung penjarahan. Maling tidak berarti dibalas maling. Ada aturan dan hukumnya sendiri. Kita menuntut keadilan tapi bersikap tdk adil kan tdk sesuai...""""",positive
"""""Kantor Ahmad Sahroni Center (ASC) di Tanjung Priok Jakarta Utara ditutup dan dijaga ketat oleh warga usai terjadi kasus penjarahan di rumah Anggota DPR RI nonaktif Ahmad Sahroni pada Sabtu (30/8/2025) lalu. Baca di sini: https://t.co/0U9OArbd1D / #AhmadSahroni #Jakarta https://t.co/Cwl1TEDueP""""",neutral
"""""@sfruitnanas Semakin banyak bukti tindakan penjarahan kaya gini semakin menegaskan pejabat2 yg ada sekarang ini layak untuk kita disini.""""",negative
"""""@Disclaimerrrrr jgn² demo rusuh dan adanya penjarahan karena . . . . . . ah... cuma jangan² yaaaaaa""""",neutral
"""""@TirtoID Nah apakah penjarahan masif kemaren makar dari mereka mereka (pejabat gak tau diri) juga biar bisa berstatement gini? Lempar batu sembunyi tangan putar balik fakta Gashlighting whatever-you-call-it. Intinya ujung-ujungnya yang gak tau diri harus rakyat.""""",negative
"""""Polres Blitar berhasil mengamankan pelaku penjarahan Gedung DPRD Kabupaten Blitar. Dalam testimoni yang disampaikan pelaku mengakui perbuatannya dan menyampaikan penyesalan atas tindakan yang dilakukan. #PolresBlitar #PolriPresisi #HumasPolri https://t.co/tjnuWLH3WK""""",positive
"""""Polisi Tetapkan 10 Tersangka dalam Kasus Penjarahan Rumah Uya Kuya https://t.co/y4fu7Eomhd https://t.co/RpI1b0uUUP""""",neutral
"""""@sfruitnanas Sy sedih ketika pejabat2 di NKRI tdk peka dg keadaan rakyatny. Rakyat hny sebagai obyek pajak. Kl pejabat terkait bekerja dg benar awasi tata kelola SDA RI yg berlimpah ruah korupsi di hukum maksimal...pasti negri ini makmur sentosa. Rakyat ga dbebani pajak. Ga ada penjarahan""""",negative
"""""@sfruitnanas Lu makin blunder gini malah bikin gue mikir penjarahan itu emang pantas """"",negative
"""""@PartaiSocmed Omm ini mah sistem Bude Tekor. Kas kosong tarik pajak warga !!!!!!!!! Lha harusnya mendorong skuat tenaga anti penjarahan Tambang Hutan Laut Anggaran gtu !!!!! Penyelamatan duit tsb sudah Sangaaaaaat Berlebih utk gaji guru !!!!!!""""",positive
"""""@ainunnajib Omm ini mah sistem Bude Tekor. Kas kosong tarik pajak warga !!!!!!!!! Lha harusnya mendorong skuat tenaga anti penjarahan Tambang Hutan Laut Anggaran gtu !!!!! Penyelamatan duit tsb sudah Sangaaaaaat Berlebih utk gaji guru !!!!!!""""",positive
"""""Makanya beliau paling paling paling anti liat aksi penjarahan apalagi naudzubillah waktu 98 kan terjadinya bkn ke rumah pejabat tp ke toko-toko bank-bank dan sejenisnya dmn didirikan dan dijalankan atas keringat pemiliknya.""""",neutral
